4.8455454482e+01 19021.9
4.8960396075e+01 19220.4
4.9470599531e+01 19420
4.9986119685e+01 19620.7
5.0507011939e+01 19822.5
5.1033332274e+01 20025.4
5.1565137256e+01 20229.5
5.2102484038e+01 20434.6
5.2645430370e+01 20640.8
5.3194034603e+01 20848.2
5.3748355698e+01 21056.6
5.4308453227e+01 21266.2
5.4874387386e+01 21476.9
5.5446218996e+01 21688.7
5.6024009514e+01 21901.7
5.6607821036e+01 22115.7
5.7197716304e+01 22330.9
5.7793758716e+01 22547.2
5.8396012330e+01 22764.7
5.9004541871e+01 22983.2
5.9619412739e+01 23202.9
6.0240691015e+01 23423.8
6.0868443470e+01 23645.8
6.1502737568e+01 23868.9
6.2143641478e+01 24093.2
6.2791224081e+01 24318.6
6.3445554972e+01 24545.2
6.4106704473e+01 24772.9
6.4774743641e+01 25001.8
6.5449744269e+01 25231.8
6.6131778902e+01 25463.1
6.6820920839e+01 25695.4
6.7517244144e+01 25929
6.8220823652e+01 26163.7
6.8931734977e+01 26399.6
6.9650054523e+01 26636.7
7.0375859488e+01 26874.9
7.1109227877e+01 27114.4
7.1850238506e+01 27355
7.2598971012e+01 27596.8
7.3355505864e+01 27839.9
7.4119924366e+01 28084.1
7.4892308674e+01 28329.5
7.5672741796e+01 28576.2
7.6461307608e+01 28824.1
7.7258090857e+01 29073.1
7.8063177175e+01 29323.4
7.8876653087e+01 29575
7.9698606018e+01 29827.7
8.0529124306e+01 30081.7
8.1368297206e+01 30337
8.2216214908e+01 30593.4
8.3072968538e+01 30851.2
8.3938650173e+01 31110.1
8.4813352849e+01 31370.4
8.5697170573e+01 31631.9
8.6590198329e+01 31894.7
8.7492532094e+01 32158.7
8.8404268842e+01 32424
8.9325506561e+01 32690.6
9.0256344256e+01 32958.5
9.1196881966e+01 33227.7
9.2147220774e+01 33498.2
9.3107462813e+01 33770
9.4077711283e+01 34043.1
9.5058070458e+01 34317.5
9.6048645700e+01 34593.2
9.7049543466e+01 34870.3
9.8060871325e+01 35148.7
9.9082737967e+01 35428.4
1.0011525321e+02 35709.4
1.0115852803e+02 35991.5
1.0221267454e+02 36274.4
1.0327780604e+02 36558
1.0435403699e+02 36842.4
1.0544148306e+02 37127.6
1.0654026112e+02 37413.5
1.0765048926e+02 37700.2
1.0877228680e+02 37987.7
1.0990577430e+02 38276
1.1105107357e+02 38565
1.1220830770e+02 38854.8
1.1337760107e+02 39145.4
1.1455907934e+02 39436.8
1.1575286949e+02 39728.9
1.1695909981e+02 40021.7
1.1817789993e+02 40315.4
1.1940940086e+02 40609.8
1.2065373493e+02 40904.9
1.2191103589e+02 41200.9
1.2318143884e+02 41497.6
1.2446508034e+02 41795
1.2576209832e+02 42093.3
1.2707263219e+02 42392.3
1.2839682279e+02 42692
1.2973481243e+02 42992.6
1.3108674491e+02 43293.9
1.3245276553e+02 43595.9
1.3383302109e+02 43898.8
1.3522765993e+02 44202.4
1.3663683193e+02 44506.7
1.3806068855e+02 44811.9
1.3949938281e+02 45117.8
1.4095306932e+02 45424.5
1.4242190431e+02 45731.9
1.4390604565e+02 46040.2
1.4540565284e+02 46349.2
1.4692088705e+02 46659
1.4845191111e+02 46969.5
1.4999888957e+02 47280.9
1.5156198869e+02 47593
1.5314137646e+02 47905.9
1.5473722261e+02 48219.6
1.5634969865e+02 48534.1
1.5797897789e+02 48849.4
1.5962523542e+02 49165.4
1.6128864816e+02 49482.3
1.6296939490e+02 49800
1.6466765625e+02 50118.4
1.6638361475e+02 50437.6
1.6811745479e+02 50757.7
1.6986936273e+02 51078.5
1.7163952685e+02 51400.2
1.7342813737e+02 51722.6
1.7523538655e+02 52045.9
1.7706146859e+02 52370
1.7890657975e+02 52694.9
1.8077091833e+02 53020.6
1.8265468470e+02 53347.2
1.8455808130e+02 53674.5
1.8648131270e+02 54002.7
1.8842458559e+02 54331.7
1.9038810882e+02 54661.6
1.9237209341e+02 54992.3
1.9437675258e+02 55323.8
1.9640230178e+02 55656.2
1.9844895870e+02 55989.4
2.0051694329e+02 56323.3
2.0260647781e+02 56657.7
2.0471778682e+02 56992.3
2.0685109722e+02 57327.1
2.0900663830e+02 57662
2.1118464170e+02 57997
2.1338534151e+02 58332.3
2.1560897424e+02 58667.7
2.1785577885e+02 59003.3
2.2012599683e+02 59339
2.2241987216e+02 59674.9
2.2473765136e+02 60011
2.2707958353e+02 60347.2
2.2944592036e+02 60683.6
2.3183691617e+02 61020.1
2.3425282791e+02 61356.8
2.3669391525e+02 61693.7
2.3916044051e+02 62030.7
2.4165266878e+02 62367.9
2.4417086792e+02 62705.2
2.4671530854e+02 63042.7
2.4928626412e+02 63380.4
2.5188401095e+02 63718.2
2.5450882822e+02 64056.2
2.5716099802e+02 64394.3
2.5984080539e+02 64732.6
2.6254853833e+02 65071.1
2.6528448784e+02 65409.7
2.6804894797e+02 65748.5
2.7084221581e+02 66087.4
2.7366459156e+02 66426.6
2.7651637855e+02 66765.8
2.7939788327e+02 67105.3
2.8230941539e+02 67444.9
2.8525128783e+02 67784.7
2.8822381674e+02 68124.7
2.9122732160e+02 68464.8
2.9426212520e+02 68805.2
2.9732855369e+02 69145.7
3.0042693663e+02 69486.3
3.0355760701e+02 69827.2
3.0672090128e+02 70168.2
3.0991715941e+02 70509.4
3.1314672492e+02 70850.8
3.1640994487e+02 71192.4
3.1970716999e+02 71534.2
3.2303875462e+02 71876.2
3.2640505683e+02 72218.3
3.2980643839e+02 72560.7
3.3324326485e+02 72903.2
3.3671590558e+02 73246
3.4022473380e+02 73589
3.4377012659e+02 73932.1
3.4735246499e+02 74275.5
3.5097213400e+02 74619.1
3.5462952263e+02 74962.9
3.5832502395e+02 75306.9
3.6205903512e+02 75651.1
3.6583195744e+02 75995.5
3.6964419640e+02 76340.2
3.7349616170e+02 76685.1
3.7738826732e+02 77030.2
3.8132093156e+02 77375.5
3.8529457706e+02 77721.1
3.8930963087e+02 78066.9
3.9336652451e+02 78413
3.9746569398e+02 78759.3
4.0160757981e+02 79105.9
4.0579262716e+02 79452.7
4.1002128578e+02 79799.7
4.1429401015e+02 80147
4.1861125946e+02 80494.6
4.2297349769e+02 80842.4
4.2738119367e+02 81190.5
4.3183482108e+02 81538.9
4.3633485859e+02 81887.5
4.4088178980e+02 82236.4
4.4547610339e+02 82585.6
4.5011829313e+02 82935.1
4.5480885790e+02 83284.8
4.5954830182e+02 83634.8
4.6433713424e+02 83985.2
4.6917586983e+02 84335.8
4.7406502862e+02 84686.7
4.7900513605e+02 85038
4.8399672304e+02 85389.5
4.8904032605e+02 85741.4
4.9413648713e+02 86093.6
4.9928575397e+02 86446
5.0448867997e+02 86798.8
5.0974582430e+02 87152
5.1505775195e+02 87505.4
5.2042503380e+02 87859.2
5.2584824670e+02 88213.4
5.3132797347e+02 88567.9
5.3686480304e+02 88922.7
5.4245933046e+02 89277.9
5.4811215698e+02 89633.4
5.5382389013e+02 89989.3
5.5959514376e+02 90345.5
5.6542653810e+02 90702.1
5.7131869988e+02 91059.1
5.7727226233e+02 91416.4
5.8328786529e+02 91774.2
5.8936615528e+02 92132.3
5.9550778553e+02 92490.8
6.0171341610e+02 92849.7
6.0798371393e+02 93208.9
6.1431935288e+02 93568.6
6.2072101387e+02 93928.7
6.2718938488e+02 94289.2
6.3372516110e+02 94650.1
6.4032904493e+02 95011.4
6.4700174610e+02 95373.1
6.5374398174e+02 95735.2
6.6055647646e+02 96097.8
6.6743996239e+02 96460.8
6.7439517933e+02 96824.3
6.8142287476e+02 97188.2
6.8852380396e+02 97552.5
6.9569873008e+02 97917.3
7.0294842423e+02 98282.5
7.1027366555e+02 98648.2
7.1767524128e+02 99014.3
7.2515394689e+02 99381
7.3271058614e+02 99748
7.4034597114e+02 100116
7.4806092249e+02 100484
7.5585626932e+02 100852
7.6373284943e+02 101221
7.7169150930e+02 101591
7.7973310429e+02 101961
7.8785849863e+02 102331
7.9606856558e+02 102702
8.0436418748e+02 103074
8.1274625589e+02 103446
8.2121567163e+02 103818
8.2977334493e+02 104191
8.3842019551e+02 104565
8.4715715265e+02 104939
8.5598515533e+02 105314
8.6490515231e+02 105689
8.7391810224e+02 106065
8.8302497376e+02 106441
8.9222674561e+02 106818
9.0152440671e+02 107195
9.1091895629e+02 107573
9.2041140402e+02 107952
9.3000277005e+02 108331
9.3969408520e+02 108711
9.4948639101e+02 109091
9.5938073986e+02 109472
9.6937819513e+02 109853
9.7947983127e+02 110235
9.8968673391e+02 110618
1.0000000000e+03 111001
